.threshold,recall,precision,outcome,taxlevel,metric,dataset,trainfrac,method,seed
0.286,0.863013698630137,0.3620689655172414,idsa,OTU,AUC,full,0.8,rf,102
0.284,0.863013698630137,0.36,idsa,OTU,AUC,full,0.8,rf,102
0.282,0.8904109589041096,0.3651685393258427,idsa,OTU,AUC,full,0.8,rf,102
0.278,0.9041095890410958,0.3626373626373626,idsa,OTU,AUC,full,0.8,rf,102
0.274,0.9041095890410958,0.3567567567567568,idsa,OTU,AUC,full,0.8,rf,102
0.272,0.9178082191780822,0.3602150537634409,idsa,OTU,AUC,full,0.8,rf,102
0.27,0.9178082191780822,0.35638297872340424,idsa,OTU,AUC,full,0.8,rf,102
0.268,0.9452054794520548,0.3612565445026178,idsa,OTU,AUC,full,0.8,rf,102
0.262,0.9452054794520548,0.359375,idsa,OTU,AUC,full,0.8,rf,102
0.258,0.9452054794520548,0.35751295336787564,idsa,OTU,AUC,full,0.8,rf,102
0.256,0.9452054794520548,0.35384615384615387,idsa,OTU,AUC,full,0.8,rf,102
0.254,0.958904109589041,0.35714285714285715,idsa,OTU,AUC,full,0.8,rf,102
0.252,0.958904109589041,0.3553299492385787,idsa,OTU,AUC,full,0.8,rf,102
0.244,0.958904109589041,0.35,idsa,OTU,AUC,full,0.8,rf,102
0.242,0.958904109589041,0.3482587064676617,idsa,OTU,AUC,full,0.8,rf,102
0.238,0.958904109589041,0.3465346534653465,idsa,OTU,AUC,full,0.8,rf,102
0.236,0.9726027397260274,0.3480392156862745,idsa,OTU,AUC,full,0.8,rf,102
0.234,0.9726027397260274,0.3463414634146341,idsa,OTU,AUC,full,0.8,rf,102
0.228,0.9726027397260274,0.3446601941747573,idsa,OTU,AUC,full,0.8,rf,102
0.222,0.9726027397260274,0.34299516908212563,idsa,OTU,AUC,full,0.8,rf,102
0.208,0.9863013698630136,0.34615384615384615,idsa,OTU,AUC,full,0.8,rf,102
0.202,0.9863013698630136,0.3444976076555024,idsa,OTU,AUC,full,0.8,rf,102
0.2,0.9863013698630136,0.34285714285714286,idsa,OTU,AUC,full,0.8,rf,102
0.198,0.9863013698630136,0.3412322274881517,idsa,OTU,AUC,full,0.8,rf,102
0.182,0.9863013698630136,0.33962264150943394,idsa,OTU,AUC,full,0.8,rf,102
0.18,0.9863013698630136,0.3380281690140845,idsa,OTU,AUC,full,0.8,rf,102
0.178,1,0.3411214953271028,idsa,OTU,AUC,full,0.8,rf,102
Inf,0,1,idsa,OTU,AUC,full,0.8,rf,103
0.552,0.0136986301369863,1,idsa,OTU,AUC,full,0.8,rf,103
0.516,0.0136986301369863,0.5,idsa,OTU,AUC,full,0.8,rf,103
0.512,0.0273972602739726,0.6666666666666666,idsa,OTU,AUC,full,0.8,rf,103
0.51,0.0273972602739726,0.5,idsa,OTU,AUC,full,0.8,rf,103
0.492,0.0410958904109589,0.5,idsa,OTU,AUC,full,0.8,rf,103
0.49,0.0410958904109589,0.42857142857142855,idsa,OTU,AUC,full,0.8,rf,103
0.48,0.0410958904109589,0.3333333333333333,idsa,OTU,AUC,full,0.8,rf,103
0.474,0.0410958904109589,0.3,idsa,OTU,AUC,full,0.8,rf,103
0.472,0.0410958904109589,0.2727272727272727,idsa,OTU,AUC,full,0.8,rf,103
0.466,0.0684931506849315,0.38461538461538464,idsa,OTU,AUC,full,0.8,rf,103
0.464,0.0821917808219178,0.4,idsa,OTU,AUC,full,0.8,rf,103
0.458,0.0958904109589041,0.4375,idsa,OTU,AUC,full,0.8,rf,103
0.454,0.0958904109589041,0.4117647058823529,idsa,OTU,AUC,full,0.8,rf,103
0.448,0.1095890410958904,0.4444444444444444,idsa,OTU,AUC,full,0.8,rf,103
0.446,0.1095890410958904,0.4,idsa,OTU,AUC,full,0.8,rf,103
0.444,0.1232876712328767,0.42857142857142855,idsa,OTU,AUC,full,0.8,rf,103
0.438,0.1232876712328767,0.4090909090909091,idsa,OTU,AUC,full,0.8,rf,103
0.436,0.1232876712328767,0.391304347826087,idsa,OTU,AUC,full,0.8,rf,103
0.434,0.1643835616438356,0.4444444444444444,idsa,OTU,AUC,full,0.8,rf,103
0.432,0.1917808219178082,0.4666666666666667,idsa,OTU,AUC,full,0.8,rf,103
0.43,0.2054794520547945,0.46875,idsa,OTU,AUC,full,0.8,rf,103
0.426,0.2054794520547945,0.4545454545454546,idsa,OTU,AUC,full,0.8,rf,103
0.422,0.2054794520547945,0.4411764705882353,idsa,OTU,AUC,full,0.8,rf,103
0.42,0.2328767123287671,0.4722222222222222,idsa,OTU,AUC,full,0.8,rf,103
0.418,0.2328767123287671,0.4594594594594595,idsa,OTU,AUC,full,0.8,rf,103
0.414,0.2465753424657534,0.4615384615384616,idsa,OTU,AUC,full,0.8,rf,103
0.41,0.2602739726027397,0.4318181818181818,idsa,OTU,AUC,full,0.8,rf,103
0.408,0.2876712328767123,0.44680851063829785,idsa,OTU,AUC,full,0.8,rf,103
0.406,0.3013698630136986,0.4489795918367347,idsa,OTU,AUC,full,0.8,rf,103
0.404,0.3150684931506849,0.4423076923076923,idsa,OTU,AUC,full,0.8,rf,103
0.402,0.3150684931506849,0.4339622641509434,idsa,OTU,AUC,full,0.8,rf,103
0.398,0.3150684931506849,0.42592592592592593,idsa,OTU,AUC,full,0.8,rf,103
0.396,0.3287671232876712,0.41379310344827586,idsa,OTU,AUC,full,0.8,rf,103
0.394,0.3424657534246575,0.4166666666666667,idsa,OTU,AUC,full,0.8,rf,103
0.392,0.3561643835616438,0.41935483870967744,idsa,OTU,AUC,full,0.8,rf,103
0.39,0.3561643835616438,0.4126984126984127,idsa,OTU,AUC,full,0.8,rf,103
0.388,0.3561643835616438,0.4,idsa,OTU,AUC,full,0.8,rf,103
0.386,0.3698630136986301,0.4090909090909091,idsa,OTU,AUC,full,0.8,rf,103
0.382,0.3835616438356164,0.417910447761194,idsa,OTU,AUC,full,0.8,rf,103
0.38,0.3835616438356164,0.4117647058823529,idsa,OTU,AUC,full,0.8,rf,103
0.378,0.3972602739726027,0.4084507042253521,idsa,OTU,AUC,full,0.8,rf,103
0.376,0.3972602739726027,0.3972602739726027,idsa,OTU,AUC,full,0.8,rf,103
0.37,0.3972602739726027,0.3918918918918919,idsa,OTU,AUC,full,0.8,rf,103
0.368,0.410958904109589,0.4,idsa,OTU,AUC,full,0.8,rf,103
0.364,0.4383561643835616,0.41025641025641024,idsa,OTU,AUC,full,0.8,rf,103
0.36,0.4383561643835616,0.4050632911392405,idsa,OTU,AUC,full,0.8,rf,103
0.356,0.4383561643835616,0.3902439024390244,idsa,OTU,AUC,full,0.8,rf,103
0.354,0.4383561643835616,0.3764705882352941,idsa,OTU,AUC,full,0.8,rf,103
0.352,0.4520547945205479,0.3793103448275862,idsa,OTU,AUC,full,0.8,rf,103
0.35,0.4657534246575342,0.3736263736263736,idsa,OTU,AUC,full,0.8,rf,103
0.346,0.4931506849315068,0.3870967741935484,idsa,OTU,AUC,full,0.8,rf,103
0.344,0.5205479452054794,0.3958333333333333,idsa,OTU,AUC,full,0.8,rf,103
0.342,0.5205479452054794,0.3917525773195876,idsa,OTU,AUC,full,0.8,rf,103
0.34,0.5205479452054794,0.3877551020408163,idsa,OTU,AUC,full,0.8,rf,103
0.336,0.5342465753424658,0.3939393939393939,idsa,OTU,AUC,full,0.8,rf,103
0.334,0.547945205479452,0.4,idsa,OTU,AUC,full,0.8,rf,103
0.332,0.547945205479452,0.39603960396039606,idsa,OTU,AUC,full,0.8,rf,103
0.33,0.547945205479452,0.392156862745098,idsa,OTU,AUC,full,0.8,rf,103
0.328,0.547945205479452,0.380952380952381,idsa,OTU,AUC,full,0.8,rf,103
0.322,0.547945205479452,0.37735849056603776,idsa,OTU,AUC,full,0.8,rf,103
0.32,0.547945205479452,0.3703703703703703,idsa,OTU,AUC,full,0.8,rf,103
0.318,0.5616438356164384,0.3761467889908257,idsa,OTU,AUC,full,0.8,rf,103
0.314,0.5753424657534246,0.375,idsa,OTU,AUC,full,0.8,rf,103
0.312,0.5753424657534246,0.3684210526315789,idsa,OTU,AUC,full,0.8,rf,103
0.31,0.6164383561643836,0.37815126050420167,idsa,OTU,AUC,full,0.8,rf,103
0.308,0.6164383561643836,0.375,idsa,OTU,AUC,full,0.8,rf,103
0.306,0.6164383561643836,0.371900826446281,idsa,OTU,AUC,full,0.8,rf,103
0.304,0.6301369863013698,0.368,idsa,OTU,AUC,full,0.8,rf,103
0.302,0.6438356164383562,0.3671875,idsa,OTU,AUC,full,0.8,rf,103
0.3,0.6438356164383562,0.36153846153846153,idsa,OTU,AUC,full,0.8,rf,103
0.298,0.6438356164383562,0.35877862595419846,idsa,OTU,AUC,full,0.8,rf,103
0.296,0.6438356164383562,0.35074626865671643,idsa,OTU,AUC,full,0.8,rf,103
0.294,0.6575342465753424,0.35036496350364965,idsa,OTU,AUC,full,0.8,rf,103
0.292,0.6712328767123288,0.35507246376811596,idsa,OTU,AUC,full,0.8,rf,103
0.29,0.6986301369863014,0.3642857142857142,idsa,OTU,AUC,full,0.8,rf,103
0.288,0.6986301369863014,0.3617021276595745,idsa,OTU,AUC,full,0.8,rf,103
0.286,0.7123287671232876,0.3661971830985915,idsa,OTU,AUC,full,0.8,rf,103
0.284,0.726027397260274,0.3680555555555556,idsa,OTU,AUC,full,0.8,rf,103
0.282,0.7534246575342466,0.3741496598639456,idsa,OTU,AUC,full,0.8,rf,103
0.28,0.7534246575342466,0.3691275167785235,idsa,OTU,AUC,full,0.8,rf,103
0.278,0.7534246575342466,0.3618421052631579,idsa,OTU,AUC,full,0.8,rf,103
0.274,0.7671232876712328,0.3660130718954248,idsa,OTU,AUC,full,0.8,rf,103
0.272,0.7945205479452054,0.3625,idsa,OTU,AUC,full,0.8,rf,103
0.27,0.8082191780821918,0.36419753086419754,idsa,OTU,AUC,full,0.8,rf,103
0.268,0.821917808219178,0.3614457831325301,idsa,OTU,AUC,full,0.8,rf,103
0.266,0.821917808219178,0.35294117647058826,idsa,OTU,AUC,full,0.8,rf,103
0.264,0.821917808219178,0.3468208092485549,idsa,OTU,AUC,full,0.8,rf,103
0.262,0.8356164383561644,0.3446327683615819,idsa,OTU,AUC,full,0.8,rf,103
0.26,0.863013698630137,0.34806629834254144,idsa,OTU,AUC,full,0.8,rf,103
0.254,0.8767123287671232,0.3516483516483517,idsa,OTU,AUC,full,0.8,rf,103
0.252,0.8904109589041096,0.3551912568306011,idsa,OTU,AUC,full,0.8,rf,103
0.25,0.8904109589041096,0.35135135135135137,idsa,OTU,AUC,full,0.8,rf,103
0.248,0.9041095890410958,0.3548387096774194,idsa,OTU,AUC,full,0.8,rf,103
0.246,0.9041095890410958,0.35294117647058826,idsa,OTU,AUC,full,0.8,rf,103
0.244,0.9041095890410958,0.35106382978723405,idsa,OTU,AUC,full,0.8,rf,103
0.242,0.9041095890410958,0.3492063492063492,idsa,OTU,AUC,full,0.8,rf,103
0.24,0.9178082191780822,0.3526315789473684,idsa,OTU,AUC,full,0.8,rf,103
0.238,0.9178082191780822,0.3507853403141361,idsa,OTU,AUC,full,0.8,rf,103
0.236,0.9315068493150684,0.3541666666666667,idsa,OTU,AUC,full,0.8,rf,103
0.23,0.9315068493150684,0.35233160621761656,idsa,OTU,AUC,full,0.8,rf,103
0.228,0.9315068493150684,0.3487179487179487,idsa,OTU,AUC,full,0.8,rf,103
0.224,0.9315068493150684,0.34517766497461927,idsa,OTU,AUC,full,0.8,rf,103
0.222,0.9315068493150684,0.3417085427135678,idsa,OTU,AUC,full,0.8,rf,103
0.22,0.9315068493150684,0.3383084577114428,idsa,OTU,AUC,full,0.8,rf,103
0.216,0.9315068493150684,0.33663366336633666,idsa,OTU,AUC,full,0.8,rf,103
0.214,0.9452054794520548,0.3382352941176471,idsa,OTU,AUC,full,0.8,rf,103
0.212,0.9452054794520548,0.33658536585365856,idsa,OTU,AUC,full,0.8,rf,103
0.208,0.958904109589041,0.33816425120772947,idsa,OTU,AUC,full,0.8,rf,103
0.194,0.958904109589041,0.3349282296650718,idsa,OTU,AUC,full,0.8,rf,103
0.182,0.9726027397260274,0.3380952380952381,idsa,OTU,AUC,full,0.8,rf,103
0.176,0.9863013698630136,0.3412322274881517,idsa,OTU,AUC,full,0.8,rf,103
0.172,0.9863013698630136,0.33962264150943394,idsa,OTU,AUC,full,0.8,rf,103
0.17,1,0.3411214953271028,idsa,OTU,AUC,full,0.8,rf,103
Inf,0,1,idsa,OTU,AUC,full,0.8,rf,104
0.598,0.0136986301369863,1,idsa,OTU,AUC,full,0.8,rf,104
0.546,0.0136986301369863,0.5,idsa,OTU,AUC,full,0.8,rf,104
0.526,0.0273972602739726,0.6666666666666666,idsa,OTU,AUC,full,0.8,rf,104
0.524,0.0410958904109589,0.75,idsa,OTU,AUC,full,0.8,rf,104
0.516,0.0547945205479452,0.8,idsa,OTU,AUC,full,0.8,rf,104
0.51,0.0684931506849315,0.8333333333333334,idsa,OTU,AUC,full,0.8,rf,104
0.5,0.0684931506849315,0.7142857142857143,idsa,OTU,AUC,full,0.8,rf,104
0.498,0.0821917808219178,0.6666666666666666,idsa,OTU,AUC,full,0.8,rf,104
0.492,0.0821917808219178,0.6,idsa,OTU,AUC,full,0.8,rf,104
0.486,0.0958904109589041,0.5384615384615384,idsa,OTU,AUC,full,0.8,rf,104
0.476,0.0958904109589041,0.4666666666666667,idsa,OTU,AUC,full,0.8,rf,104
0.474,0.0958904109589041,0.4375,idsa,OTU,AUC,full,0.8,rf,104
0.472,0.1232876712328767,0.47368421052631576,idsa,OTU,AUC,full,0.8,rf,104
0.47,0.1232876712328767,0.45,idsa,OTU,AUC,full,0.8,rf,104
0.466,0.1506849315068493,0.5,idsa,OTU,AUC,full,0.8,rf,104
0.464,0.1643835616438356,0.5,idsa,OTU,AUC,full,0.8,rf,104
0.46,0.1643835616438356,0.48,idsa,OTU,AUC,full,0.8,rf,104
0.458,0.1917808219178082,0.5185185185185185,idsa,OTU,AUC,full,0.8,rf,104
0.456,0.2054794520547945,0.5172413793103449,idsa,OTU,AUC,full,0.8,rf,104
0.454,0.2191780821917808,0.5161290322580645,idsa,OTU,AUC,full,0.8,rf,104
0.448,0.2191780821917808,0.5,idsa,OTU,AUC,full,0.8,rf,104
0.446,0.2191780821917808,0.4705882352941176,idsa,OTU,AUC,full,0.8,rf,104
0.444,0.2328767123287671,0.4857142857142857,idsa,OTU,AUC,full,0.8,rf,104
0.442,0.2465753424657534,0.4864864864864865,idsa,OTU,AUC,full,0.8,rf,104
0.44,0.2602739726027397,0.5,idsa,OTU,AUC,full,0.8,rf,104
0.438,0.2602739726027397,0.4634146341463415,idsa,OTU,AUC,full,0.8,rf,104
0.434,0.3013698630136986,0.4888888888888889,idsa,OTU,AUC,full,0.8,rf,104
0.432,0.3150684931506849,0.5,idsa,OTU,AUC,full,0.8,rf,104
0.43,0.3287671232876712,0.5106382978723404,idsa,OTU,AUC,full,0.8,rf,104
0.426,0.3424657534246575,0.5208333333333334,idsa,OTU,AUC,full,0.8,rf,104
0.422,0.3424657534246575,0.5102040816326531,idsa,OTU,AUC,full,0.8,rf,104
0.42,0.3424657534246575,0.5,idsa,OTU,AUC,full,0.8,rf,104
0.418,0.3424657534246575,0.46296296296296297,idsa,OTU,AUC,full,0.8,rf,104
0.416,0.3561643835616438,0.4642857142857143,idsa,OTU,AUC,full,0.8,rf,104
0.414,0.3835616438356164,0.4827586206896552,idsa,OTU,AUC,full,0.8,rf,104
0.412,0.3835616438356164,0.4745762711864407,idsa,OTU,AUC,full,0.8,rf,104
0.41,0.3972602739726027,0.46774193548387094,idsa,OTU,AUC,full,0.8,rf,104
0.408,0.3972602739726027,0.453125,idsa,OTU,AUC,full,0.8,rf,104
0.406,0.3972602739726027,0.4461538461538462,idsa,OTU,AUC,full,0.8,rf,104
0.404,0.410958904109589,0.4477611940298507,idsa,OTU,AUC,full,0.8,rf,104
0.402,0.410958904109589,0.42857142857142855,idsa,OTU,AUC,full,0.8,rf,104
0.4,0.4383561643835616,0.4444444444444444,idsa,OTU,AUC,full,0.8,rf,104
0.398,0.4383561643835616,0.43243243243243246,idsa,OTU,AUC,full,0.8,rf,104
0.396,0.4383561643835616,0.4266666666666667,idsa,OTU,AUC,full,0.8,rf,104
0.394,0.4520547945205479,0.4342105263157895,idsa,OTU,AUC,full,0.8,rf,104
0.392,0.4520547945205479,0.4230769230769231,idsa,OTU,AUC,full,0.8,rf,104
0.39,0.4520547945205479,0.4125,idsa,OTU,AUC,full,0.8,rf,104
0.388,0.4520547945205479,0.4074074074074074,idsa,OTU,AUC,full,0.8,rf,104
0.384,0.4657534246575342,0.4146341463414634,idsa,OTU,AUC,full,0.8,rf,104
0.38,0.4931506849315068,0.42857142857142855,idsa,OTU,AUC,full,0.8,rf,104
0.376,0.5068493150684932,0.43023255813953487,idsa,OTU,AUC,full,0.8,rf,104
0.374,0.5205479452054794,0.4367816091954023,idsa,OTU,AUC,full,0.8,rf,104
0.372,0.547945205479452,0.4395604395604395,idsa,OTU,AUC,full,0.8,rf,104
0.368,0.5616438356164384,0.43617021276595747,idsa,OTU,AUC,full,0.8,rf,104
0.366,0.5616438356164384,0.4270833333333333,idsa,OTU,AUC,full,0.8,rf,104
0.364,0.589041095890411,0.43,idsa,OTU,AUC,full,0.8,rf,104
0.362,0.589041095890411,0.4257425742574258,idsa,OTU,AUC,full,0.8,rf,104
0.36,0.589041095890411,0.4215686274509804,idsa,OTU,AUC,full,0.8,rf,104
0.358,0.589041095890411,0.4174757281553398,idsa,OTU,AUC,full,0.8,rf,104
0.356,0.6164383561643836,0.42452830188679247,idsa,OTU,AUC,full,0.8,rf,104
0.354,0.6164383561643836,0.4128440366972478,idsa,OTU,AUC,full,0.8,rf,104
0.352,0.6164383561643836,0.4090909090909091,idsa,OTU,AUC,full,0.8,rf,104
0.35,0.6164383561643836,0.3982300884955752,idsa,OTU,AUC,full,0.8,rf,104
0.348,0.6164383561643836,0.3947368421052632,idsa,OTU,AUC,full,0.8,rf,104
0.346,0.6438356164383562,0.3983050847457627,idsa,OTU,AUC,full,0.8,rf,104
0.344,0.684931506849315,0.4098360655737705,idsa,OTU,AUC,full,0.8,rf,104
0.342,0.6986301369863014,0.4112903225806452,idsa,OTU,AUC,full,0.8,rf,104
0.34,0.6986301369863014,0.408,idsa,OTU,AUC,full,0.8,rf,104
0.336,0.6986301369863014,0.4047619047619048,idsa,OTU,AUC,full,0.8,rf,104
0.334,0.7123287671232876,0.4031007751937984,idsa,OTU,AUC,full,0.8,rf,104
0.332,0.7397260273972602,0.4122137404580153,idsa,OTU,AUC,full,0.8,rf,104
0.33,0.7534246575342466,0.4074074074074074,idsa,OTU,AUC,full,0.8,rf,104
0.328,0.7671232876712328,0.4,idsa,OTU,AUC,full,0.8,rf,104
0.326,0.7671232876712328,0.3916083916083916,idsa,OTU,AUC,full,0.8,rf,104
0.322,0.7671232876712328,0.3888888888888889,idsa,OTU,AUC,full,0.8,rf,104
0.318,0.7808219178082192,0.3931034482758621,idsa,OTU,AUC,full,0.8,rf,104
0.316,0.7808219178082192,0.3904109589041096,idsa,OTU,AUC,full,0.8,rf,104
0.314,0.7945205479452054,0.38926174496644295,idsa,OTU,AUC,full,0.8,rf,104
0.312,0.8082191780821918,0.38562091503267976,idsa,OTU,AUC,full,0.8,rf,104
0.31,0.8082191780821918,0.38311688311688313,idsa,OTU,AUC,full,0.8,rf,104
0.308,0.821917808219178,0.3870967741935484,idsa,OTU,AUC,full,0.8,rf,104
0.304,0.821917808219178,0.3821656050955414,idsa,OTU,AUC,full,0.8,rf,104
0.302,0.821917808219178,0.379746835443038,idsa,OTU,AUC,full,0.8,rf,104
0.3,0.821917808219178,0.3726708074534162,idsa,OTU,AUC,full,0.8,rf,104
0.296,0.821917808219178,0.3703703703703703,idsa,OTU,AUC,full,0.8,rf,104
0.294,0.8356164383561644,0.37423312883435583,idsa,OTU,AUC,full,0.8,rf,104
0.292,0.8356164383561644,0.3719512195121951,idsa,OTU,AUC,full,0.8,rf,104
0.288,0.8493150684931506,0.37575757575757573,idsa,OTU,AUC,full,0.8,rf,104
0.284,0.8493150684931506,0.3712574850299401,idsa,OTU,AUC,full,0.8,rf,104
0.28,0.8493150684931506,0.3668639053254438,idsa,OTU,AUC,full,0.8,rf,104
0.278,0.8493150684931506,0.36257309941520466,idsa,OTU,AUC,full,0.8,rf,104
0.276,0.863013698630137,0.36416184971098264,idsa,OTU,AUC,full,0.8,rf,104
0.272,0.8767123287671232,0.3657142857142857,idsa,OTU,AUC,full,0.8,rf,104
0.27,0.8767123287671232,0.3636363636363637,idsa,OTU,AUC,full,0.8,rf,104
0.268,0.8904109589041096,0.3672316384180791,idsa,OTU,AUC,full,0.8,rf,104
0.266,0.9041095890410958,0.3687150837988827,idsa,OTU,AUC,full,0.8,rf,104
0.264,0.9041095890410958,0.3626373626373626,idsa,OTU,AUC,full,0.8,rf,104
0.262,0.9041095890410958,0.358695652173913,idsa,OTU,AUC,full,0.8,rf,104
0.26,0.9041095890410958,0.3567567567567568,idsa,OTU,AUC,full,0.8,rf,104
0.258,0.9178082191780822,0.3602150537634409,idsa,OTU,AUC,full,0.8,rf,104
0.254,0.9178082191780822,0.3582887700534759,idsa,OTU,AUC,full,0.8,rf,104
0.252,0.9178082191780822,0.35638297872340424,idsa,OTU,AUC,full,0.8,rf,104
0.248,0.9178082191780822,0.3526315789473684,idsa,OTU,AUC,full,0.8,rf,104
0.246,0.9178082191780822,0.3489583333333333,idsa,OTU,AUC,full,0.8,rf,104
0.244,0.9178082191780822,0.3471502590673575,idsa,OTU,AUC,full,0.8,rf,104
0.242,0.9315068493150684,0.3487179487179487,idsa,OTU,AUC,full,0.8,rf,104
0.24,0.9452054794520548,0.350253807106599,idsa,OTU,AUC,full,0.8,rf,104
0.234,0.9452054794520548,0.3484848484848485,idsa,OTU,AUC,full,0.8,rf,104
0.23,0.958904109589041,0.35175879396984927,idsa,OTU,AUC,full,0.8,rf,104
0.228,0.958904109589041,0.35,idsa,OTU,AUC,full,0.8,rf,104
0.224,0.958904109589041,0.3482587064676617,idsa,OTU,AUC,full,0.8,rf,104
0.22,0.958904109589041,0.3465346534653465,idsa,OTU,AUC,full,0.8,rf,104
0.218,0.958904109589041,0.3448275862068966,idsa,OTU,AUC,full,0.8,rf,104
0.216,0.958904109589041,0.34146341463414637,idsa,OTU,AUC,full,0.8,rf,104
0.214,0.958904109589041,0.33816425120772947,idsa,OTU,AUC,full,0.8,rf,104
0.21,0.9726027397260274,0.3397129186602871,idsa,OTU,AUC,full,0.8,rf,104
0.198,0.9726027397260274,0.3380952380952381,idsa,OTU,AUC,full,0.8,rf,104
0.196,0.9863013698630136,0.3412322274881517,idsa,OTU,AUC,full,0.8,rf,104
0.19,0.9863013698630136,0.33962264150943394,idsa,OTU,AUC,full,0.8,rf,104
0.176,1,0.3427230046948357,idsa,OTU,AUC,full,0.8,rf,104
0.158,1,0.3411214953271028,idsa,OTU,AUC,full,0.8,rf,104
Inf,0,1,idsa,OTU,AUC,full,0.8,rf,105
0.532,0.0136986301369863,1,idsa,OTU,AUC,full,0.8,rf,105
0.516,0.0136986301369863,0.5,idsa,OTU,AUC,full,0.8,rf,105
0.51,0.0136986301369863,0.3333333333333333,idsa,OTU,AUC,full,0.8,rf,105
0.504,0.0273972602739726,0.5,idsa,OTU,AUC,full,0.8,rf,105
0.502,0.0273972602739726,0.4,idsa,OTU,AUC,full,0.8,rf,105
0.496,0.0273972602739726,0.3333333333333333,idsa,OTU,AUC,full,0.8,rf,105
0.484,0.0410958904109589,0.42857142857142855,idsa,OTU,AUC,full,0.8,rf,105
0.478,0.0410958904109589,0.375,idsa,OTU,AUC,full,0.8,rf,105
0.476,0.0410958904109589,0.3333333333333333,idsa,OTU,AUC,full,0.8,rf,105
0.474,0.0410958904109589,0.3,idsa,OTU,AUC,full,0.8,rf,105
0.472,0.0547945205479452,0.3636363636363637,idsa,OTU,AUC,full,0.8,rf,105
0.468,0.0547945205479452,0.3333333333333333,idsa,OTU,AUC,full,0.8,rf,105
0.462,0.0684931506849315,0.38461538461538464,idsa,OTU,AUC,full,0.8,rf,105
0.46,0.0684931506849315,0.35714285714285715,idsa,OTU,AUC,full,0.8,rf,105
0.448,0.0821917808219178,0.375,idsa,OTU,AUC,full,0.8,rf,105
0.446,0.1095890410958904,0.42105263157894735,idsa,OTU,AUC,full,0.8,rf,105
0.44,0.1232876712328767,0.42857142857142855,idsa,OTU,AUC,full,0.8,rf,105
0.438,0.136986301369863,0.43478260869565216,idsa,OTU,AUC,full,0.8,rf,105
0.434,0.1506849315068493,0.4583333333333333,idsa,OTU,AUC,full,0.8,rf,105
0.432,0.1780821917808219,0.48148148148148145,idsa,OTU,AUC,full,0.8,rf,105
0.43,0.1780821917808219,0.4642857142857143,idsa,OTU,AUC,full,0.8,rf,105
0.426,0.1917808219178082,0.4827586206896552,idsa,OTU,AUC,full,0.8,rf,105
0.424,0.2054794520547945,0.46875,idsa,OTU,AUC,full,0.8,rf,105
0.422,0.2054794520547945,0.4411764705882353,idsa,OTU,AUC,full,0.8,rf,105
0.42,0.2191780821917808,0.4444444444444444,idsa,OTU,AUC,full,0.8,rf,105
0.418,0.2328767123287671,0.4358974358974359,idsa,OTU,AUC,full,0.8,rf,105
0.416,0.2465753424657534,0.4390243902439024,idsa,OTU,AUC,full,0.8,rf,105
0.414,0.2602739726027397,0.4523809523809524,idsa,OTU,AUC,full,0.8,rf,105
0.412,0.2876712328767123,0.4666666666666667,idsa,OTU,AUC,full,0.8,rf,105
0.41,0.3013698630136986,0.46808510638297873,idsa,OTU,AUC,full,0.8,rf,105
0.404,0.3287671232876712,0.4897959183673469,idsa,OTU,AUC,full,0.8,rf,105
0.402,0.3561643835616438,0.5,idsa,OTU,AUC,full,0.8,rf,105
0.4,0.3561643835616438,0.4642857142857143,idsa,OTU,AUC,full,0.8,rf,105
0.398,0.3698630136986301,0.47368421052631576,idsa,OTU,AUC,full,0.8,rf,105
0.396,0.3835616438356164,0.4827586206896552,idsa,OTU,AUC,full,0.8,rf,105
0.394,0.3972602739726027,0.46774193548387094,idsa,OTU,AUC,full,0.8,rf,105
0.392,0.4383561643835616,0.49230769230769234,idsa,OTU,AUC,full,0.8,rf,105
0.39,0.4520547945205479,0.4925373134328358,idsa,OTU,AUC,full,0.8,rf,105
0.388,0.4520547945205479,0.4782608695652174,idsa,OTU,AUC,full,0.8,rf,105
0.386,0.4520547945205479,0.4647887323943662,idsa,OTU,AUC,full,0.8,rf,105
0.384,0.4520547945205479,0.44594594594594594,idsa,OTU,AUC,full,0.8,rf,105
0.382,0.4520547945205479,0.44,idsa,OTU,AUC,full,0.8,rf,105
0.374,0.4657534246575342,0.4358974358974359,idsa,OTU,AUC,full,0.8,rf,105
0.372,0.4657534246575342,0.43037974683544306,idsa,OTU,AUC,full,0.8,rf,105
0.37,0.4794520547945205,0.4375,idsa,OTU,AUC,full,0.8,rf,105
0.368,0.4931506849315068,0.43373493975903615,idsa,OTU,AUC,full,0.8,rf,105
0.364,0.5205479452054794,0.4470588235294118,idsa,OTU,AUC,full,0.8,rf,105
0.362,0.5342465753424658,0.4534883720930232,idsa,OTU,AUC,full,0.8,rf,105
0.36,0.5616438356164384,0.45555555555555555,idsa,OTU,AUC,full,0.8,rf,105
0.358,0.589041095890411,0.4526315789473685,idsa,OTU,AUC,full,0.8,rf,105
0.356,0.6027397260273972,0.4444444444444444,idsa,OTU,AUC,full,0.8,rf,105
0.354,0.6301369863013698,0.4466019417475728,idsa,OTU,AUC,full,0.8,rf,105
0.352,0.6301369863013698,0.4339622641509434,idsa,OTU,AUC,full,0.8,rf,105
0.35,0.6712328767123288,0.44545454545454544,idsa,OTU,AUC,full,0.8,rf,105
