outcome,Otu001,Otu002,Otu003,Otu004,Otu005,Otu006,Otu007,Otu008,Otu009,Otu010,Otu011,Otu012,Otu013,Otu014,Otu015,Otu016,Otu017,Otu018,Otu019,Otu020,Otu021,Otu022,Otu023,Otu024,Otu026,Otu027,Otu028,Otu029,Otu030,Otu031,Otu032,Otu033,Otu034,Otu035,Otu036,Otu037,Otu038,Otu039,Otu040,Otu041,Otu042,Otu043,Otu044,Otu045,Otu046,Otu047,Otu048,Otu049,Otu050,Otu051,Otu052,Otu053,Otu054,Otu055,Otu056,Otu057,Otu058,Otu059,Otu060,Otu061,Otu062,Otu063,Otu064,Otu065,Otu066,Otu067,Otu068,Otu069,Otu070,Otu071,Otu072,Otu073,Otu074,Otu075,Otu076,Otu077,Otu078,Otu079,Otu080,Otu081,Otu082,Otu083,Otu084,Otu085,Otu086,Otu087,Otu088,Otu089,Otu090,Otu091,Otu092,Otu093,Otu094,Otu095,Otu096,Otu097,Otu098,Otu099,Otu100,Otu101,Otu102,Otu103,Otu104,Otu105,Otu106,Otu107,Otu108,Otu109,Otu110,Otu111,Otu112,Otu113,Otu114,Otu115,Otu116,Otu117,Otu118,Otu119,Otu120,Otu121,Otu122,Otu123,Otu124,Otu125,Otu126,Otu127,Otu128,Otu129,Otu130,Otu131,Otu132,Otu133,Otu134,Otu135,Otu136,Otu137,Otu138,Otu139,Otu140,Otu141,Otu142,Otu143,Otu144,Otu145,Otu146,Otu147,Otu148,Otu149,Otu150,Otu151,Otu152,Otu153,Otu154,Otu155,Otu156,Otu157,Otu158,Otu159,Otu160,Otu161,Otu162,Otu163,Otu164,Otu165,Otu166,Otu167,Otu168,Otu169,Otu170,Otu171,Otu172,Otu173,Otu174,Otu175,Otu176,Otu177,Otu178,Otu179,Otu180,Otu181,Otu182,Otu183,Otu184,Otu185,Otu186,Otu187,Otu188,Otu189,Otu190,Otu191,Otu192,Otu193,Otu194,Otu195,Otu196,Otu197,Otu198,Otu199,Otu200,Otu201,Otu202,Otu203,Otu204,Otu205,Otu206,Otu207,Otu208,Otu209,Otu210,Otu211,Otu212,Otu213,Otu214,Otu215,Otu216,Otu217,Otu218,Otu219,Otu220,Otu221,Otu222,Otu223,Otu224,Otu225,Otu226,Otu227,Otu228,Otu229,Otu230,Otu231,Otu232,Otu233,Otu234,Otu235,Otu236,Otu237,Otu238,Otu239,Otu240,Otu241,Otu242,Otu243,Otu244,Otu245,Otu246,Otu247,Otu248,Otu249,Otu250,Otu251,Otu252,Otu253,Otu254,Otu255,Otu256,Otu257,Otu258,Otu259,Otu260,Otu261,Otu262,Otu263,Otu264,Otu265,Otu266,Otu267,Otu268,Otu269,Otu270,Otu271,Otu272,Otu273,Otu274,Otu275,Otu276,Otu277,Otu278,Otu279,Otu280,Otu281,Otu282,Otu284,Otu285,Otu286,Otu287,Otu288,Otu289,Otu290,Otu291,Otu292,Otu293,Otu294,Otu295,Otu296,Otu297,Otu298,Otu299,Otu300,Otu301,Otu302,Otu303,Otu304,Otu305,Otu306,Otu307,Otu308,Otu309,Otu310,Otu311,Otu312,Otu313,Otu314,Otu315,Otu317,Otu318,Otu319,Otu320,Otu321,Otu322,Otu323,Otu324,Otu325,Otu326,Otu327,Otu328,Otu329,Otu330,Otu331,Otu332,Otu333,Otu334,Otu335,Otu336,Otu337,Otu338,Otu339,Otu340,Otu341,Otu342,Otu343,Otu344,Otu345,Otu346,Otu347,Otu349,Otu350,Otu351,Otu352,Otu353,Otu355,Otu358,Otu359,Otu360,Otu361,Otu362,Otu363,Otu364,Otu365,Otu366,Otu367,Otu368,Otu369,Otu370,Otu371,Otu372,Otu374,Otu375,Otu376,Otu377,Otu378,Otu379,Otu381,Otu382,Otu384,Otu385,Otu387,Otu388,Otu392,Otu393,Otu394,Otu395,Otu396,Otu399,Otu403,Otu409,Otu412,Otu414,Otu415,Otu416,Otu417,Otu421,Otu422,Otu424,Otu425,Otu426,Otu427,Otu431,Otu436,Otu437,Otu438,Otu439,Otu440,Otu442,Otu444,Otu450,Otu451,Otu452,Otu453,Otu454,Otu455,Otu458,Otu460,Otu464,Otu465,Otu466,Otu468,Otu469,Otu472,Otu480,Otu484,Otu485,Otu486,Otu488,Otu489,Otu490,Otu498,Otu502
case,0.2348,0.0958,0.0154,0,0.0666,0.1518,0.0332,0.1662,0.0096,0,0.0082,0.004,0.017,0.0336,0.0052,0,4e-4,0.0178,0.0036,0.0012,0.0174,0.0126,0,0,2e-4,4e-4,0.001,0,0.0036,0,0,0,2e-4,0,0.002,0,0,0,0,0,0,2e-4,0.037,0,0.0026,4e-4,0.0056,8e-4,2e-4,0,0,0.0424,0,4e-4,0,6e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-4,2e-4,2e-4,0,0,0,0,0,0,0,8e-4,0,0,0,0,0,2e-4,2e-4,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,8e-4,2e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
case,4e-4,0.8972,0.0758,2e-4,0,0,0,0.0058,0.0034,0,0,0.0012,0,0,0,0,0,0,0.002,0.009,0,4e-4,0,0,0,0,0,0,0,0,0,0,0,0,4e-4,0,0,0,2e-4,0,0,0.0024,0,0,0,0,0,0,0,0,0,2e-4,0,2e-4,0,0,0,0,4e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,0,0,0,0,0,0,0,4e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
case,0.2896,0.0152,0.0016,0,0,0,0.0324,0.358,0.0122,0,0.0166,0.0154,0,2e-4,0.01,0,0.0072,0,0,0,0.005,0,0.111,0.0086,0,2e-4,0.0018,0,0.0074,0.0062,0,0,0,0.0062,6e-4,0,0,0,0,0,0,4e-4,0.011,0.024,6e-4,0,0,0,4e-4,2e-4,0,8e-4,0,0,0.001,0.0012,0,0,0,0,0,0,0.0524,0,0,0,2e-4,0,0,0,0.001,0,0,2e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,0,0,0,2e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
case,0.4772,2e-4,0,0.037,0.0854,0.134,0.073,0,0.0094,0.0222,0.0266,6e-4,0,0,0,4e-4,0.0018,0.0012,0,0,0.0052,0.003,0.0136,0.0032,0,8e-4,0.0028,0,0.0034,0,0,2e-4,0.0012,0.0036,0,8e-4,0.0366,0,0,0,0,0,0.0182,0.0038,0,2e-4,0.0136,0,0.0012,0,0,8e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-4,0,0,0,0,0,2e-4,0.0114,0,0.0012,0,2e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
case,0.3714,0.5022,0,0,0,0,2e-4,6e-4,0.0148,0.0022,0.0204,0.0354,0.0058,6e-4,0,6e-4,0,0,2e-4,0,0.001,0.0058,0,0.0062,0,6e-4,0.0048,0,0.002,0,2e-4,4e-4,6e-4,0,0,0,0,0,0,0,0,0,0.0038,2e-4,6e-4,2e-4,0,0,0,0.0028,0,0,2e-4,0,0.0028,0,4e-4,0,2e-4,0.0028,0,0,0,0,0,0,0,0.001,0,0,2e-4,0,0,0,0,0,0,0,0,2e-4,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
case,0.4834,0,2e-4,0.0118,0.0618,0.0132,0.0134,0,0.0164,0.0702,0.053,0.0258,0,0.001,0,0,0.0122,0,0,0,0.0212,2e-4,0,0,0,0.002,0,0,0.0066,0,0,4e-4,0.0052,0,8e-4,0,0,0,0.0288,0,0,0,0.0554,0,0,0,0.0284,0.0414,6e-4,0.0024,0,0.013,0,0.0012,0,0,4e-4,0,0,0.0212,0,0,0,0,0,0,0,0,0,4e-4,0,0,0,0.0018,0,2e-4,0,0,0,2e-4,0.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-4,0,0,0,0,0,4e-4,0,0,0,0,0.0016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6e-4,0,0,0,0,2e-4,0,0,2e-4,0,4e-4,0,0,0,0,0,0,0,0,4e-4,0,2e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
case,0.0288,0.8348,6e-4,0.0016,0.0088,0,0.0024,0,0.0086,0.0168,0.0098,0.01,0,0.0058,4e-4,0,4e-4,0.0054,8e-4,2e-4,0.013,0,6e-4,0,0.0062,0.0016,0,0,0.0014,2e-4,0,2e-4,0.0094,0,0.0074,0,0,0,0.0014,0,0,0,0.0076,0,0,0,0,0,6e-4,0,0,0.006,0,0,0.001,2e-4,0,0,0,0,0,0,0,0,0,0,2e-4,0,0,0,0,2e-4,0,0,0,2e-4,0,0,0,6e-4,0.001,0,0,0,0.0044,0,2e-4,0,0,0,0,0,2e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,0,6e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
case,0.2338,0.0588,8e-4,2e-4,0.0988,0,0.0208,0,0.0042,0.1152,0.1112,0.0054,0.014,0.0054,0,0.0048,0,0,0,0,0.0028,0,0,0.009,0.0034,0.008,2e-4,0,0.004,0,0.0204,4e-4,0.0142,0,0.0058,0,0,0,0,0,0,0,0.0082,0,0,6e-4,0,0.225,0.0134,0,0,6e-4,0,0,0.0014,0,0,0,2e-4,0,0,0,0,0,0,0.0046,2e-4,0,0,0,0,6e-4,0,0,0,0,0,0,0,0,2e-4,0,0,0,2e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,0,0,0,0,0,0,2e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
case,0.5058,4e-4,2e-4,0,0.0754,0,0.0706,0,0.0156,0,0.1376,0.001,0,2e-4,0,0,0,0.0342,2e-4,0,0.0032,0,0,0,0.0048,0.0226,0.0106,0,0.0148,0,0,0,0.001,0,0,0,0,0.0376,0,0,0,0,0.0084,0,0,0,0.0184,0,2e-4,0,0,0.0138,0,0,2e-4,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,4e-4,0,0,0.001,0,0,0,0,0,8e-4,0.0012,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0,0.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
case,0.3568,0.0474,4e-4,0.0098,0.0702,0.007,0.1378,2e-4,0.0264,0,0.084,0.0206,0,0.0066,0,0,0.0072,0.0768,0,0,0.0036,0.0054,0,0,0,0.0162,0.0012,0,0.0138,0,0.0016,0,0.0066,0,0,0,0,0,0,0,0,0,0.0104,0,0,0,0,2e-4,0.0016,0,0,0.006,0,0,0,0,0,0.0622,2e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-4,0,0,0,0,0,6e-4,2e-4,0,0,0,0.0026,0,0,0,0,0,0,0,0,0,2e-4,0,0,0,0,0,2e-4,0,0,0,0,0,0,2e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,0,0,0,0,0,0,0,0,0,0.0144,0,0,0,0,0,0,8e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
case,0.5442,0.2868,0,0,0.0274,2e-4,0.023,0,0.0056,0,0.076,0.0104,0,0,0,0,0,0,0,0,0.0158,0.0034,0,0,0,4e-4,2e-4,0,2e-4,2e-4,0,0,2e-4,0,0,0,0,0,0,0,0,0,0.0026,0,0,2e-4,0,0,0,0,0,2e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-4,0,0,8e-4,0,0,0,0,6e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
case,0.6874,0.0546,0.0012,0.0014,0,0.024,0.0056,2e-4,0.0086,0,0.0318,0.023,0,4e-4,0,0,0.0194,0,8e-4,0,0.0022,4e-4,0,0,0,0.006,0.0026,0.0034,0.006,0,0,2e-4,4e-4,0,0.0036,0,0,0,0,0,0,0,0.0588,2e-4,0,0,2e-4,0,0,8e-4,0,0.0052,0,0,0,0,0,0,4e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-4,0,0,0,0,0,0,0,0,0,0,4e-4,0,0,0,0,0,0,0,0,0,0,0,0.0072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
